region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
South Lahontan,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,14.257280309220299,31.1822418461591,15.540891592897609,22.622439649730133,871832.6028640836,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4108805888.0,3172827475.88796,4744176832.709463,3224811300.0
Tulare Lake,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,47.202567299287345,64.77148769347062,14.94518920938464,21.51650537974029,1942570.4707703441,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,12749511680.0,9300052658.380552,14318864947.803146,8842891000.0
Central Coast,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,142.05338267910295,214.33736972670195,13.751826037730996,18.447491690365954,1151638.4557460407,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3494955520.0,3506539209.9648857,4179345118.9560056,2960901600.0
Colorado River,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,22.897285904797087,40.701883430412046,15.658949341561382,21.49404491720003,649817.948636854,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2759158528.0,6539442405.0226,3888371238.3809333,2186428200.0
North Coast,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,361.02437868180914,704.6776662463216,6.624851235747423,11.819741110458517,402326.15919622924,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,920195456.0,998220516.874,1241885505.7361333,941474800.0
North Lahontan,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,136.37425853726438,265.3055558435503,2.7423827638980267,8.255208627472445,51819.30454990229,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,240358416.0,216598046.18,247838731.33333334,246989820.0
Sacramento River,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,242.50977394994078,450.6986355623248,7.530259968478964,13.161611459877214,2774366.328450619,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,12121636864.0,10128140698.811867,17477803554.034336,9573690000.0
San Francisco Bay,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,200.09935837393922,332.0245261792208,12.043785715899867,16.75051855717877,6244717.915755279,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,18634012672.0,19190492571.62309,22883843721.518894,15440157000.0
San Joaquin River,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,173.98723345213742,302.4216072881183,9.529365653539422,14.923280925106827,1419033.5256906943,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5836962304.0,5724561511.008169,7328313623.158925,5062513700.0
South Coast,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,102.81321421054392,152.58685552671813,15.015102986623809,19.336432980480694,18352981.966290418,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,62546411520.0,78841952649.09735,75059297634.81923,51305320000.0
